
|  :dir | :prct | :len |               :low |              :high |             :close |  :dt-first |   :dt-last |
| :down |   1.4 |    3 |   85.9000015258789 |  87.12000274658203 |   85.9000015258789 | 2016-11-28 | 2016-11-30 |
|   :up |   7.8 |   14 |   85.9000015258789 |  92.58000183105469 |  92.58000183105469 | 2016-11-30 | 2016-12-19 |
| :down |  16.5 |  127 |               79.5 |  92.58000183105469 |               79.5 | 2016-12-19 | 2017-06-16 |
|   :up |   5.0 |   13 |               79.5 |  83.48999786376953 |  83.48999786376953 | 2017-06-16 | 2017-06-21 |
| :down |   3.5 |   11 |  80.69999694824219 |  83.48999786376953 |  80.69999694824219 | 2017-06-21 | 2017-07-03 |
|   :up |   1.7 |    3 |  80.69999694824219 |   82.0999984741211 |   82.0999984741211 | 2017-07-03 | 2017-07-05 |
| :down |   2.5 |    6 |  80.12000274658203 |   82.0999984741211 |  80.12000274658203 | 2017-07-05 | 2017-07-12 |
|   :up |   1.4 |    7 |  80.12000274658203 |  81.27999877929688 |  81.27999877929688 | 2017-07-12 | 2017-07-17 |
| :down |   0.8 |    3 |   80.5999984741211 |  81.27999877929688 |   80.5999984741211 | 2017-07-17 | 2017-07-19 |
|   :up |   0.3 |    3 |   80.5999984741211 |  80.86000061035156 |  80.86000061035156 | 2017-07-19 | 2017-07-21 |
| :down |   1.2 |    3 |  79.87000274658203 |  80.86000061035156 |  79.87000274658203 | 2017-07-21 | 2017-07-25 |
|   :up |   1.2 |    4 |  79.87000274658203 |  80.83000183105469 |  80.83000183105469 | 2017-07-25 | 2017-07-28 |
| :down |   1.5 |    2 |   79.5999984741211 |  80.83000183105469 |   79.5999984741211 | 2017-07-28 | 2017-07-31 |
|   :up |   1.3 |    5 |   79.5999984741211 |   80.5999984741211 |   80.5999984741211 | 2017-07-31 | 2017-08-04 |
| :down |   0.8 |    5 |  79.95999908447266 |   80.5999984741211 |  79.95999908447266 | 2017-08-04 | 2017-08-09 |
|   :up |   0.3 |    2 |  79.95999908447266 |  80.20999908447266 |  80.20999908447266 | 2017-08-09 | 2017-08-10 |
| :down |   5.4 |   19 |   76.0999984741211 |  80.20999908447266 |   76.0999984741211 | 2017-08-10 | 2017-09-06 |
|   :up |  10.3 |   54 |   76.0999984741211 |  83.97000122070312 |  83.97000122070312 | 2017-09-06 | 2017-11-15 |
| :down |   4.6 |   10 |  80.23999786376953 |  83.97000122070312 |  80.23999786376953 | 2017-11-15 | 2017-11-24 |
|   :up |   4.2 |   12 |  80.23999786376953 |  83.56999969482422 |  83.56999969482422 | 2017-11-24 | 2017-12-06 |
| :down |   1.6 |    5 |  82.27999877929688 |  83.56999969482422 |  82.27999877929688 | 2017-12-06 | 2017-12-11 |
|   :up |   0.9 |    4 |  82.27999877929688 |  83.02999877929688 |  83.02999877929688 | 2017-12-11 | 2017-12-12 |
| :down |   0.3 |    2 |  82.76000213623047 |  83.02999877929688 |  82.76000213623047 | 2017-12-12 | 2017-12-13 |
|   :up |   0.4 |    2 |  82.76000213623047 |  83.12000274658203 |  83.12000274658203 | 2017-12-13 | 2017-12-14 |
| :down |   0.3 |    2 |   82.9000015258789 |  83.12000274658203 |   82.9000015258789 | 2017-12-14 | 2017-12-15 |
|   :up |   0.2 |    2 |   82.9000015258789 |  83.02999877929688 |  83.02999877929688 | 2017-12-15 | 2017-12-18 |
| :down |   0.7 |    3 |  82.44000244140625 |  83.02999877929688 |  82.44000244140625 | 2017-12-18 | 2017-12-20 |
|   :up |   8.0 |   27 |  82.44000244140625 |               89.0 |               89.0 | 2017-12-20 | 2018-01-30 |
| :down |   2.6 |    4 |  86.77999877929688 |               89.0 |  86.77999877929688 | 2018-01-30 | 2018-02-01 |
|   :up |   2.6 |    3 |  86.77999877929688 |  89.06999969482422 |  89.06999969482422 | 2018-02-01 | 2018-02-02 |
| :down |  22.3 |   49 |  72.80999755859375 |  89.06999969482422 |  72.80999755859375 | 2018-02-02 | 2018-04-13 |
|   :up |  11.1 |   21 |  72.80999755859375 |  80.86000061035156 |  80.86000061035156 | 2018-04-13 | 2018-04-27 |
| :down |   5.6 |    8 |  76.54000091552734 |  80.86000061035156 |  76.54000091552734 | 2018-04-27 | 2018-05-08 |
|   :up |   7.5 |   15 |  76.54000091552734 |  82.27999877929688 |  82.27999877929688 | 2018-05-08 | 2018-05-24 |
| :down |   4.9 |    6 |  78.41999816894531 |  82.27999877929688 |  78.41999816894531 | 2018-05-24 | 2018-05-30 |
|   :up |   4.3 |    5 |  78.41999816894531 |  81.83000183105469 |  81.83000183105469 | 2018-05-30 | 2018-06-05 |
| :down |   1.4 |    3 |  80.68000030517578 |  81.83000183105469 |  80.68000030517578 | 2018-06-05 | 2018-06-06 |
|   :up |   3.6 |    5 |  80.68000030517578 |   83.5999984741211 |   83.5999984741211 | 2018-06-06 | 2018-06-12 |
| :down |   4.9 |   10 |  79.69000244140625 |   83.5999984741211 |  79.69000244140625 | 2018-06-12 | 2018-06-22 |
|   :up |   2.1 |    2 |  79.69000244140625 |  81.37999725341797 |  81.37999725341797 | 2018-06-22 | 2018-06-25 |
| :down |   2.1 |    2 |  79.73999786376953 |  81.37999725341797 |  79.73999786376953 | 2018-06-25 | 2018-06-26 |
|   :up |   3.7 |    5 |  79.73999786376953 |   82.7300033569336 |   82.7300033569336 | 2018-06-26 | 2018-07-02 |
| :down |   1.2 |    2 |  81.76000213623047 |   82.7300033569336 |  81.76000213623047 | 2018-07-02 | 2018-07-03 |
|   :up |   2.3 |    6 |  81.76000213623047 |  83.66000366210938 |  83.66000366210938 | 2018-07-03 | 2018-07-11 |
| :down |   1.3 |    3 |  82.58999633789062 |  83.66000366210938 |  82.58999633789062 | 2018-07-11 | 2018-07-13 |
|   :up |   0.9 |    3 |  82.58999633789062 |  83.30999755859375 |  83.30999755859375 | 2018-07-13 | 2018-07-16 |
| :down |   2.3 |    7 |   81.4000015258789 |  83.30999755859375 |   81.4000015258789 | 2018-07-16 | 2018-07-24 |
|   :up |   3.5 |    5 |   81.4000015258789 |  84.23999786376953 |  84.23999786376953 | 2018-07-24 | 2018-07-27 |
| :down |   5.4 |    8 |  79.91000366210938 |  84.23999786376953 |  79.91000366210938 | 2018-07-27 | 2018-08-07 |
|   :up |   1.7 |    4 |  79.91000366210938 |   81.2699966430664 |   81.2699966430664 | 2018-08-07 | 2018-08-08 |
| :down |   5.6 |    8 |  76.94000244140625 |   81.2699966430664 |  76.94000244140625 | 2018-08-08 | 2018-08-17 |
|   :up |  12.6 |   40 |  76.94000244140625 |   86.5999984741211 |   86.5999984741211 | 2018-08-17 | 2018-10-11 |
| :down |  12.4 |   28 |  77.05000305175781 |   86.5999984741211 |  77.05000305175781 | 2018-10-11 | 2018-11-01 |
|   :up |   7.8 |    9 |  77.05000305175781 |  83.02999877929688 |  83.02999877929688 | 2018-11-01 | 2018-11-09 |
| :down |   7.3 |    8 |  77.38999938964844 |  83.02999877929688 |  77.38999938964844 | 2018-11-09 | 2018-11-19 |
|   :up |   2.4 |    4 |  77.38999938964844 |  79.22000122070312 |  79.22000122070312 | 2018-11-19 | 2018-11-20 |
| :down |   4.9 |    4 |  75.48999786376953 |  79.22000122070312 |  75.48999786376953 | 2018-11-20 | 2018-11-26 |
|   :up |   7.6 |    7 |  75.48999786376953 |  81.22000122070312 |  81.22000122070312 | 2018-11-26 | 2018-12-04 |
| :down |  24.0 |   21 |  65.51000213623047 |  81.22000122070312 |  65.51000213623047 | 2018-12-04 | 2019-01-04 |
|   :up |  27.3 |   88 |  65.51000213623047 |  83.37999725341797 |  83.37999725341797 | 2019-01-04 | 2019-05-02 |
| :down |  17.8 |   32 |   70.7699966430664 |  83.37999725341797 |   70.7699966430664 | 2019-05-02 | 2019-06-07 |
|   :up |   9.8 |   32 |   70.7699966430664 |  77.69000244140625 |  77.69000244140625 | 2019-06-07 | 2019-07-17 |
| :down |  15.6 |   53 |  67.19000244140625 |  77.69000244140625 |  67.19000244140625 | 2019-07-17 | 2019-09-06 |
|   :up |   9.7 |   19 |  67.19000244140625 |   73.7300033569336 |   73.7300033569336 | 2019-09-06 | 2019-09-24 |
| :down |  10.5 |   19 |  66.69999694824219 |   73.7300033569336 |  66.69999694824219 | 2019-09-24 | 2019-10-11 |
|   :up |   4.1 |    6 |  66.69999694824219 |  69.41999816894531 |  69.41999816894531 | 2019-10-11 | 2019-10-16 |
| :down |   2.7 |    4 |  67.61000061035156 |  69.41999816894531 |  67.61000061035156 | 2019-10-16 | 2019-10-21 |
|   :up |   3.2 |    4 |  67.61000061035156 |              69.75 |              69.75 | 2019-10-21 | 2019-10-24 |
| :down |   3.2 |    7 |  67.56999969482422 |              69.75 |  67.56999969482422 | 2019-10-24 | 2019-11-01 |
|   :up |   8.2 |    6 |  67.56999969482422 |  73.08999633789062 |  73.08999633789062 | 2019-11-01 | 2019-11-08 |
| :down |   7.8 |   12 |  67.81999969482422 |  73.08999633789062 |  67.81999969482422 | 2019-11-08 | 2019-11-21 |
|   :up |   2.7 |    4 |  67.81999969482422 |  69.66999816894531 |  69.66999816894531 | 2019-11-21 | 2019-11-25 |
| :down |   2.6 |    8 |  67.87999725341797 |  69.66999816894531 |  67.87999725341797 | 2019-11-25 | 2019-12-04 |
|   :up |   1.1 |    2 |  67.87999725341797 |   68.6500015258789 |   68.6500015258789 | 2019-12-04 | 2019-12-05 |
| :down |   0.4 |    2 |  68.41000366210938 |   68.6500015258789 |  68.41000366210938 | 2019-12-05 | 2019-12-06 |
|   :up |   1.8 |    3 |  68.41000366210938 |  69.66000366210938 |  69.66000366210938 | 2019-12-06 | 2019-12-10 |
| :down |   1.0 |    3 |  68.95999908447266 |  69.66000366210938 |  68.95999908447266 | 2019-12-10 | 2019-12-12 |
|   :up |   2.0 |    2 |  68.95999908447266 |  70.33999633789062 |  70.33999633789062 | 2019-12-12 | 2019-12-13 |
| :down |   1.6 |    2 |   69.2300033569336 |  70.33999633789062 |   69.2300033569336 | 2019-12-13 | 2019-12-16 |
|   :up |   1.1 |    2 |   69.2300033569336 |               70.0 |               70.0 | 2019-12-16 | 2019-12-17 |
| :down |   0.5 |    2 |  69.68000030517578 |               70.0 |  69.68000030517578 | 2019-12-17 | 2019-12-18 |
|   :up |   0.3 |    2 |  69.68000030517578 |  69.87000274658203 |  69.87000274658203 | 2019-12-18 | 2019-12-19 |
| :down |   0.7 |    2 |  69.38999938964844 |  69.87000274658203 |  69.38999938964844 | 2019-12-19 | 2019-12-20 |
|   :up |   1.3 |    3 |  69.38999938964844 |  70.29000091552734 |  70.29000091552734 | 2019-12-20 | 2019-12-24 |
| :down |   0.4 |    2 |   70.0199966430664 |  70.29000091552734 |   70.0199966430664 | 2019-12-24 | 2019-12-26 |
|   :up |   0.2 |    2 |   70.0199966430664 |  70.12999725341797 |  70.12999725341797 | 2019-12-26 | 2019-12-27 |
| :down |   0.9 |    3 |   69.4800033569336 |  70.12999725341797 |   69.4800033569336 | 2019-12-27 | 2019-12-31 |
|   :up |   2.0 |    3 |   69.4800033569336 |   70.9000015258789 |   70.9000015258789 | 2019-12-31 | 2020-01-03 |
| :down |   0.8 |    2 |  70.33000183105469 |   70.9000015258789 |  70.33000183105469 | 2020-01-03 | 2020-01-06 |
|   :up |   0.8 |    2 |  70.33000183105469 |  70.87000274658203 |  70.87000274658203 | 2020-01-06 | 2020-01-07 |
| :down |   2.4 |    3 |   69.2300033569336 |  70.87000274658203 |   69.2300033569336 | 2020-01-07 | 2020-01-09 |
|   :up |   0.8 |    2 |   69.2300033569336 |  69.76000213623047 |  69.76000213623047 | 2020-01-09 | 2020-01-10 |
| :down |   0.9 |    2 |  69.13999938964844 |  69.76000213623047 |  69.13999938964844 | 2020-01-10 | 2020-01-13 |
|   :up |   1.0 |    2 |  69.13999938964844 |  69.80000305175781 |  69.80000305175781 | 2020-01-13 | 2020-01-14 |
| :down | 121.9 |   60 | 31.450000762939453 |  69.80000305175781 | 31.450000762939453 | 2020-01-14 | 2020-04-08 |
|   :up |  39.4 |   17 | 31.450000762939453 | 43.849998474121094 | 43.849998474121094 | 2020-04-08 | 2020-04-16 |
| :down |  12.0 |    6 | 39.150001525878906 | 43.849998474121094 | 39.150001525878906 | 2020-04-16 | 2020-04-17 |
|   :up |  10.4 |    2 | 39.150001525878906 | 43.220001220703125 | 43.220001220703125 | 2020-04-17 | 2020-04-20 |
| :down |   5.5 |    3 | 40.959999084472656 | 43.220001220703125 | 40.959999084472656 | 2020-04-20 | 2020-04-22 |
|   :up |  15.9 |    8 | 40.959999084472656 | 47.459999084472656 | 47.459999084472656 | 2020-04-22 | 2020-05-01 |
| :down |  10.0 |    3 |  43.13999938964844 | 47.459999084472656 |  43.13999938964844 | 2020-05-01 | 2020-05-04 |
|   :up |   4.0 |    3 |  43.13999938964844 | 44.880001068115234 | 44.880001068115234 | 2020-05-04 | 2020-05-06 |
| :down |   2.0 |    4 |   43.9900016784668 | 44.880001068115234 |   43.9900016784668 | 2020-05-06 | 2020-05-08 |
|   :up |   5.0 |    4 |   43.9900016784668 |  46.18000030517578 |  46.18000030517578 | 2020-05-08 | 2020-05-12 |
| :down |  10.1 |    6 |  41.93000030517578 |  46.18000030517578 |  41.93000030517578 | 2020-05-12 | 2020-05-18 |
|   :up |   8.1 |    4 |  41.93000030517578 |  45.34000015258789 |  45.34000015258789 | 2020-05-18 | 2020-05-19 |
| :down |   3.2 |    2 | 43.939998626708984 |  45.34000015258789 | 43.939998626708984 | 2020-05-19 | 2020-05-20 |
|   :up |   3.3 |    2 | 43.939998626708984 | 45.369998931884766 | 45.369998931884766 | 2020-05-20 | 2020-05-21 |
| :down |   1.8 |    3 | 44.560001373291016 | 45.369998931884766 | 44.560001373291016 | 2020-05-21 | 2020-05-26 |
|   :up |   3.8 |    4 | 44.560001373291016 |   46.2400016784668 |   46.2400016784668 | 2020-05-26 | 2020-05-28 |
| :down |   2.7 |    2 | 45.040000915527344 |   46.2400016784668 | 45.040000915527344 | 2020-05-28 | 2020-05-29 |
|   :up |  21.5 |    9 | 45.040000915527344 |   54.7400016784668 |   54.7400016784668 | 2020-05-29 | 2020-06-10 |
| :down |  73.4 |  114 |  31.56999969482422 |   54.7400016784668 |  31.56999969482422 | 2020-06-10 | 2020-11-17 |
|   :up |  33.0 |   22 |  31.56999969482422 |  41.97999954223633 |  41.97999954223633 | 2020-11-17 | 2020-11-30 |
| :down |  10.1 |    5 | 38.130001068115234 |  41.97999954223633 | 38.130001068115234 | 2020-11-30 | 2020-12-02 |
|   :up |  15.4 |   10 | 38.130001068115234 |   44.0099983215332 |   44.0099983215332 | 2020-12-02 | 2020-12-14 |
| :down |   4.2 |    3 | 42.220001220703125 |   44.0099983215332 | 42.220001220703125 | 2020-12-14 | 2020-12-15 |
|   :up |   3.5 |    4 | 42.220001220703125 |  43.70000076293945 |  43.70000076293945 | 2020-12-15 | 2020-12-18 |
| :down |   6.0 |   12 | 41.220001220703125 |  43.70000076293945 | 41.220001220703125 | 2020-12-18 | 2021-01-05 |
|   :up |  22.1 |   14 | 41.220001220703125 | 50.310001373291016 | 50.310001373291016 | 2021-01-05 | 2021-01-22 |
| :down |  12.2 |   13 |  44.84000015258789 | 50.310001373291016 |  44.84000015258789 | 2021-01-22 | 2021-02-03 |
|   :up |  16.2 |    9 |  44.84000015258789 | 52.099998474121094 | 52.099998474121094 | 2021-02-03 | 2021-02-11 |
| :down |   4.5 |    4 |  49.84000015258789 | 52.099998474121094 |  49.84000015258789 | 2021-02-11 | 2021-02-12 |
|   :up |  13.8 |   10 |  49.84000015258789 |  56.70000076293945 |  56.70000076293945 | 2021-02-12 | 2021-02-26 |
| :down |   4.3 |    3 | 54.369998931884766 |  56.70000076293945 | 54.369998931884766 | 2021-02-26 | 2021-03-01 |
|   :up |  14.0 |   12 | 54.369998931884766 | 61.970001220703125 | 61.970001220703125 | 2021-03-01 | 2021-03-16 |
| :down |  12.2 |   10 | 55.220001220703125 | 61.970001220703125 | 55.220001220703125 | 2021-03-16 | 2021-03-26 |
|   :up |   4.5 |    5 | 55.220001220703125 | 57.709999084472656 | 57.709999084472656 | 2021-03-26 | 2021-03-30 |
| :down |   3.4 |    4 |  55.83000183105469 | 57.709999084472656 |  55.83000183105469 | 2021-03-30 | 2021-04-01 |
|   :up |   2.8 |    2 |  55.83000183105469 |  57.38999938964844 |  57.38999938964844 | 2021-04-01 | 2021-04-05 |
| :down |   3.4 |    8 |               55.5 |  57.38999938964844 |               55.5 | 2021-04-05 | 2021-04-14 |
|   :up |   3.3 |    4 |               55.5 |  57.31999969482422 |  57.31999969482422 | 2021-04-14 | 2021-04-16 |
| :down |   3.7 |    5 | 55.290000915527344 |  57.31999969482422 | 55.290000915527344 | 2021-04-16 | 2021-04-21 |
|   :up |   1.3 |    2 | 55.290000915527344 |               56.0 |               56.0 | 2021-04-21 | 2021-04-22 |
| :down |   1.3 |    2 |  55.27000045776367 |               56.0 |  55.27000045776367 | 2021-04-22 | 2021-04-23 |
|   :up |   6.6 |    6 |  55.27000045776367 | 58.939998626708984 | 58.939998626708984 | 2021-04-23 | 2021-04-30 |
| :down |   3.0 |    2 |   57.2400016784668 | 58.939998626708984 |   57.2400016784668 | 2021-04-30 | 2021-05-03 |
|   :up |   9.3 |    7 |   57.2400016784668 |  62.58000183105469 |  62.58000183105469 | 2021-05-03 | 2021-05-11 |
| :down |   5.5 |    4 |  59.29999923706055 |  62.58000183105469 |  59.29999923706055 | 2021-05-11 | 2021-05-14 |
|   :up |   4.9 |    3 |  59.29999923706055 | 62.189998626708984 | 62.189998626708984 | 2021-05-14 | 2021-05-18 |
| :down |   6.7 |   10 |   58.2599983215332 | 62.189998626708984 |   58.2599983215332 | 2021-05-18 | 2021-06-01 |
|   :up |   7.7 |   12 |   58.2599983215332 |              62.75 |              62.75 | 2021-06-01 |            |
